idcar_200m,idcar_1km,idcar_nat,i_est_200,i_est_1km,lcog_geo,ind,men,men_pauv,men_1ind,men_5ind,men_prop,men_fmp,ind_snv,men_surf,men_coll,men_mais,log_av45,log_45_70,log_70_90,log_ap90,log_inc,log_soc,ind_0_3,ind_4_5,ind_6_10,ind_11_17,ind_18_24,ind_25_39,ind_40_54,ind_55_64,ind_65_79,ind_80p,ind_inc
CRS3035RES200mN2530800E3920800,CRS3035RES1000mN2530000E3920000,CRS3035RES1000mN2530000E3920000,0,0,69386,456.5,204,10,61,11,131,20,17681638.6,20492,202,2,188,16,0,0,0,16,13.5,6,29.5,38.5,37,61,92,67,77,35,0
CRS3035RES200mN2530800E3921000,CRS3035RES1000mN2530000E3921000,CRS3035RES1000mN2530000E3921000,1,0,69386,6,2.5,0.2,0.8,0.1,1.1,0.2,173119.6,196.3,2.5,0,0,0.1,2.4,0,0,0.7,0.3,0,0.3,0.6,0.5,1.6,1.4,0.7,0.4,0.2,0
CRS3035RES200mN2530800E3921200,CRS3035RES1000mN2530000E3921000,CRS3035RES1000mN2530000E3921000,0,0,69386,533,290,26,153,8,127,17,17597685.4,20282,288,2,115,4,54,116,1,10,14.5,9,18.5,33.5,58.5,147,95,71,68,18,0
CRS3035RES200mN2530800E3921400,CRS3035RES1000mN2530000E3921000,CRS3035RES1000mN2530000E3921000,0,0,"69386,69266",1061,537,63,265,24,246,49,32385265.3,36220,529,8,187,17,24,309,0,32,58,23,67,74.5,94.5,335,222,89,76,22,0
CRS3035RES200mN2530800E3921600,CRS3035RES1000mN2530000E3921000,CRS3035RES1000mN2530000E3921000,0,0,"69266,69386",838,451,72,241,15,167,34,21081787.9,26357,447,4,135,119,27,170,0,17,27,17.5,35.5,50.5,96.5,286,159,71,62,33,0
CRS3035RES200mN2531000E3915200,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,"69244,69389,69385",187,89,8,32,4,66,13,4436424.8,6523,84,5,5,84,0,0,0,0,4,4,6.5,16.5,25,30,40,22,29,10,0
CRS3035RES200mN2531000E3915400,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,"69389,69385",506.5,254,29,115,11,169,25,13130062.9,17410,251,3,2,154,97,1,0,2,28,8,21.5,33,51,141,96,42,61,25,0
CRS3035RES200mN2531000E3915600,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,"69389,69385",414.5,192,17,78,14,133,15,11240274.7,15606,192,0,0,3,189,0,0,13,17,10,26.5,33,31,88,65,42,81,21,0
CRS3035RES200mN2531000E3915800,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,69389,108,81,6,69,3,12,1,2784768.2,3976,71,10,0,11,69,1,0,0,0,0,5,7,3,1,10,7,20,55,0
CRS3035RES200mN2531000E3916400,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,1,0,69389,2,0.9,0.1,0.3,0.1,0.6,0,64612.7,85.1,0.2,0.7,0.6,0.2,0,0.1,0,0,0.1,0.1,0.1,0.2,0,0.5,0.4,0.2,0.2,0.2,0
CRS3035RES200mN2531000E3916600,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,214.5,92,19,35,13,0,21,3778967,6248,85,7,0,92,0,0,0,20,15,9,18,19.5,17,34,39,25,22,16,0
CRS3035RES200mN2531000E3916800,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,86,45,3,19,0,37,2,2588181.9,3633,45,0,0,0,32,13,0,0,4,1,1,2,7,19,10,8,23,11,0
CRS3035RES200mN2531000E3917000,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,69389,285.5,152,11,73,4,107,8,8672996.7,11454,145,7,6,144,0,1,1,1,9,4,15.5,13,18,73,56,34,41,22,0
CRS3035RES200mN2531000E3917200,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,69389,224,126,7,58,4,69,10,7001343.6,9376,121,5,9,0,114,3,0,0,9,3,10.5,8.5,12,70,43,17,42,9,0
CRS3035RES200mN2531000E3917400,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,"69389,69385",67,34,1,19,2,16,3,2340959.4,2465,25,9,27,6,0,0,1,0,1.5,1,3,7,6.5,19,14,9,3,3,0
CRS3035RES200mN2531000E3917600,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,"69389,69385,69381",253.5,142,23,70,1,66,12,7629169.7,9670,134,8,130,3,0,8,1,15,11,3,13.5,15.5,15,96.5,56,13,23,7,0
CRS3035RES200mN2531000E3917800,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,"69385,69389,69381",272,130,16,55,10,41,15,8685335.6,10141,114,16,96,0,0,33,1,30,9,5,15.5,27.5,21,90,62,26,15,1,0
CRS3035RES200mN2531000E3918000,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531000E3918000,0,0,69385,362.5,217,36,119,4,107,18,11627460.3,15099,216,1,214,2,1,0,0,39,14,7,10.5,15,22,105,83,42,53,11,0
CRS3035RES200mN2531000E3918200,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531000E3918200,0,0,69385,189,112,17,70,5,42,9,5611965.6,7559,111,1,100,5,0,7,0,0,3,1,10.5,9.5,25,66,32,17,17,8,0
CRS3035RES200mN2531000E3918400,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531000E3918400,0,0,"69385,69381",403,210,33,105,13,76,11,12086389.8,15472,210,0,210,0,0,0,0,0,20,6,12.5,30,39.5,131,71,41,37,15,0
CRS3035RES200mN2531000E3918600,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531000E3918600,0,0,"69381,69385",803,423,61,215,17,183,20,25646450.1,34426,423,0,407,0,0,16,0,52,36,14,40,44,78,212,138,104,105,32,0
CRS3035RES200mN2531000E3918800,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531000E3918800,0,0,69381,466.5,301,54,200,5,88,20,13431961.7,19549,301,0,260,39,0,2,0,53,17.5,2,11.5,25.5,53,154,93,48,43,19,0
CRS3035RES200mN2531000E3919000,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531000E3919000,0,0,69381,481.5,279,46,160,10,75,23,14652147.6,19657,279,0,268,10,0,1,0,19,23.5,6.5,19.5,31.5,52.5,174,81,37,38,18,0
CRS3035RES200mN2531000E3919200,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531000E3919200,0,0,69381,380.5,215,32,119,6,82,13,12329266.8,16527,215,0,188,0,0,27,0,10,14,3,13,22,47.5,143,63,44,23,7,1
CRS3035RES200mN2531000E3919400,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531000E3919400,0,0,"69386,69381",302,139,9,50,7,70,10,12010785.7,16428,135,4,137,0,0,2,0,0,13,6.5,11,18.5,34,56,62,42,42,17,0
CRS3035RES200mN2531000E3919600,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531000E3919600,0,0,69386,1104.5,545,51,260,32,206,31,40424092.5,47221,545,0,545,0,0,0,0,16,49,26.5,42,80,90,298,211,118,132,58,0
CRS3035RES200mN2531000E3919800,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531000E3919800,0,0,69386,1179.5,597,54,271,19,222,57,43482044.3,47419,597,0,386,23,120,68,0,5,54.5,23,47,84.5,100.5,291,226,126,166,61,0
CRS3035RES200mN2531000E3920000,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531000E3920000,0,0,69386,793,380,32,159,18,191,35,29278455.8,32000,380,0,181,50,68,81,0,13,32,14,35,52.5,90.5,201,147,84,81,56,0
CRS3035RES200mN2531000E3920200,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531000E3920200,0,0,69386,1351,691,118,334,25,252,84,37714985.5,45922,691,0,245,205,173,68,0,177,58,28.5,85,89,108,325,252,127.5,168,110,0
CRS3035RES200mN2531000E3920400,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531000E3920400,0,0,69386,879.5,573,110,380,13,145,32,24903994.5,30522,572,1,282,56,116,118,1,156,31.5,6,26,38.5,81.5,301,146,73,105,71,0
CRS3035RES200mN2531000E3920600,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531000E3920600,0,0,69386,1342,815,116,495,18,214,54,40242383.1,47697,813,2,745,42,10,17,1,58,60,12.5,56.5,59,134,551,228,100,95,45,1
CRS3035RES200mN2531000E3920800,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531000E3920800,0,0,69386,803.5,387,32,152,15,203,34,29621385.8,35287,385,2,298,88,0,0,1,0,31,16.5,36,49.5,75.5,176,132,95,127,63,2
CRS3035RES200mN2531000E3921000,CRS3035RES1000mN2531000E3921000,CRS3035RES200mN2531000E3921000,0,0,69386,246.5,113,30,48,9,22,18,5562754,8064,113,0,0,14,99,0,0,69,6,3.5,18,30,21,45,51,24,36,12,0
CRS3035RES200mN2531000E3921200,CRS3035RES1000mN2531000E3921000,CRS3035RES200mN2531000E3921200,0,0,"69386,69266",823.5,425,45,205,17,217,26,26374979.8,31030,410,15,37,48,242,98,0,11,24,15.5,34,64.5,79.5,173,162,84,117,70,0
CRS3035RES200mN2531000E3921400,CRS3035RES1000mN2531000E3921000,CRS3035RES200mN2531000E3921400,0,0,"69266,69386",827,474,106,294,21,132,29,20382114.3,27744,455,19,238,45,47,144,0,60,34,19,40,49,113,249,147,67,82,27,0
CRS3035RES200mN2531200E3915200,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,"69244,69389",90,29,1,6,7,25,2,3669138.2,4212,3,26,20,7,0,2,0,0,0,1,6,17,13,5,22,11,12,3,0
CRS3035RES200mN2531200E3915400,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,"69389,69244",142.5,58,7,21,5,44,6,3274160.5,4551,50,8,8,47,2,1,0,0,11,2,10,12.5,17,25,31,15,10,9,0
CRS3035RES200mN2531200E3915600,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,69389,494,183,44,62,29,58,28,9381806.6,14616,183,0,0,0,182,0,1,110,33,17,53,56,52,102,92,38,39,12,0
CRS3035RES200mN2531200E3915800,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,69389,322.5,153,13,56,7,122,12,8983243.5,13315,152,1,0,1,151,0,1,0,10,4,9.5,28.5,28.5,54,55,49,65,19,0
CRS3035RES200mN2531200E3916000,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,161.5,77,34,40,7,0,10,2538394.1,4027,76,1,76,0,0,1,0,76,11,10,11,9.5,13,28,36,14,21,8,0
CRS3035RES200mN2531200E3916200,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,667,231,76,63,48,2,40,11312545.6,17418,230,1,64,0,152,15,0,229,32.5,17,77,91,54.5,89,134,75,70,27,0
CRS3035RES200mN2531200E3916400,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,384,225,66,135,7,0,38,6803666.2,11292,224,1,144,80,0,1,0,213,14,9,21,25.5,18.5,66,63,61,65,41,0
CRS3035RES200mN2531200E3916600,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,297.5,148,36,71,9,34,22,6162237.5,9747,148,0,0,77,0,71,0,87,19,5.5,11,22.5,29.5,77,55,39,28,11,0
CRS3035RES200mN2531200E3916800,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,209.5,91,11,40,9,2,12,4390504.9,6275,91,0,0,0,36,54,1,0,13.5,1.5,15.5,29.5,22.5,60,42,16,7,2,0
CRS3035RES200mN2531200E3917000,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,69389,124,67,4,32,1,41,7,4059654.5,4931,66,1,21,41,0,5,0,0,7.5,2,1,8.5,6,36,25,13,19,6,0
CRS3035RES200mN2531200E3917200,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,69389,310,169,25,86,3,93,14,8379251.7,10508,168,1,43,114,7,5,0,1,21,11,11.5,13,18.5,99,56,28,36,16,0
CRS3035RES200mN2531200E3917400,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,"69381,69389",163.5,85,8,43,4,43,4,5372363.3,6589,84,1,61,0,1,23,0,1,3,2,9,15,16.5,43,37,21,16,1,0
CRS3035RES200mN2531200E3917600,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,"69381,69389",80,37,4,16,3,18,3,2770682.5,3349,31,6,7,30,0,0,0,0,3,4,3,6,6,15,17,12,10,4,0
CRS3035RES200mN2531200E3917800,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,"69381,69385",134,64,6,25,6,45,5,5264164.6,6613,61,3,44,0,0,20,0,0,5,3,5,9,12,25,22,19,19,15,0
CRS3035RES200mN2531200E3918000,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531200E3918000,0,0,"69381,69385",241.5,112,17,47,1,49,8,7725815.7,10768,112,0,92,20,0,0,0,0,11,3,6,21,28.5,51,52,33,24,12,0
CRS3035RES200mN2531200E3918200,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531200E3918200,0,0,"69381,69385",413,218,30,112,9,115,18,13047036.7,17733,218,0,204,0,0,14,0,14,17,6,12.5,19.5,47,113,86,45,43,24,0
CRS3035RES200mN2531200E3918400,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531200E3918400,0,0,"69381,69385",1090.5,584,105,300,24,200,64,30975886.5,41892,583,1,425,0,47,112,0,145,32.5,18,52.5,97,89,311,230.5,116,107,37,0
CRS3035RES200mN2531200E3918600,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531200E3918600,0,0,69381,920,534,83,310,14,205,32,27356874.2,37783,534,0,494,0,0,40,0,50,23.5,14,36.5,48.5,89,279.5,197,93,96,43,0
CRS3035RES200mN2531200E3918800,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531200E3918800,0,0,69381,1408,826,173,503,27,252,59,37429622.6,52414,824,2,804,0,20,2,0,128,54.5,19,49,96.5,138,553,270,113,80,35,0
CRS3035RES200mN2531200E3919000,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531200E3919000,0,0,69381,1626.5,946,208,558,33,191,72,40516163.9,56522,945,1,939,4,3,0,0,261,63,32,58.5,96,143,636,333,125,105,35,0
CRS3035RES200mN2531200E3919200,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531200E3919200,0,0,69381,125.5,75,11,40,1,33,2,4653719.9,5918,74,1,69,0,0,6,0,0,3,0,3,3.5,12,45,28,11,16,4,0
CRS3035RES200mN2531200E3919400,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531200E3919400,0,0,"69386,69381",176.5,79,6,29,10,42,4,7743298.8,10345,79,0,73,6,0,0,0,0,8,6,7.5,16,12,35,34,15,30,13,0
CRS3035RES200mN2531200E3919600,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531200E3919600,0,0,69386,719.5,309,21,109,30,165,31,28284960.8,35577,307,2,247,23,0,39,0,15,25,15,44.5,60.5,73.5,116,141,100,97,47,0
CRS3035RES200mN2531200E3919800,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531200E3919800,0,0,69386,821,402,33,188,20,195,33,30705727.4,37392,400,2,326,76,0,0,0,0,46,20.5,36.5,63.5,68.5,187,161,81,97,60,0
CRS3035RES200mN2531200E3920000,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531200E3920000,0,0,69386,1126.5,567,60,277,27,224,43,39320020.8,46607,567,0,312,150,0,105,0,67,44,18,51,91,99.5,256,226,138,131,72,0
CRS3035RES200mN2531200E3920200,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531200E3920200,0,0,69386,1093.5,619,85,346,20,176,47,35098924.9,40246,617,2,569,11,17,20,2,92,40,14.5,47,73,100,364,220,96,106,33,0
CRS3035RES200mN2531200E3920400,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531200E3920400,0,0,69386,1296.5,647,82,306,33,249,62,44203141.3,47636,644,3,368,48,97,133,1,59,55,30,77.5,104.5,115.5,319,267,123,144,61,0
CRS3035RES200mN2531200E3920600,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531200E3920600,0,0,69386,888.5,488,61,255,18,193,38,30564615,34202,486,2,397,73,0,18,0,14,37,21,44.5,51.5,68.5,319,155,51,89,52,0
CRS3035RES200mN2531200E3920800,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531200E3920800,0,0,69386,666,366,53,199,12,148,31,21689025,27789,363,3,239,59,57,11,0,21,18,7,28,49,74,178,138,63,81,30,0
CRS3035RES200mN2531200E3921000,CRS3035RES1000mN2531000E3921000,CRS3035RES200mN2531200E3921000,0,0,"69386,69266",598,336,47,193,14,118,21,16912380.1,21672,331,5,197,39,49,51,0,28,19.5,10,30.5,31.5,70.5,192,103,57,56,28,0
CRS3035RES200mN2531200E3921200,CRS3035RES1000mN2531000E3921000,CRS3035RES200mN2531200E3921200,0,0,"69266,69386",713.5,388,84,204,15,128,31,19719166,22887,382,6,137,31,69,150,1,52,36,12.5,25.5,45.5,80,266,103,54,68,23,0
CRS3035RES200mN2531400E3915400,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,"69244,69389",369.5,167,16,69,11,96,20,10530788.1,14526,159,8,0,115,0,52,0,46,18.5,6,28.5,32.5,30,57,70,51,48,28,0
CRS3035RES200mN2531400E3915600,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,"69389,69244",482.5,226,8,75,7,186,21,15044769.9,20440,214,12,0,28,198,0,0,0,14,9,20,30.5,37,83,93,59,85,52,0
CRS3035RES200mN2531400E3915800,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,1,0,69389,4,1.1,0.1,0.2,0.4,0.9,0,144484.6,119.8,0.3,0.8,0.4,0.1,0.6,0,0,0,0.2,0.1,0.4,0.5,0.5,0.5,0.8,0.7,0.2,0.1,0
CRS3035RES200mN2531400E3916000,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,192.5,85,19,39,11,17,13,3529661.5,6464,77,8,33,0,27,25,0,44,10,9,14.5,14,12,39,39,25,24,6,0
CRS3035RES200mN2531400E3916200,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,231.5,108,21,49,7,26,18,4696371.1,7370,108,0,7,34,0,67,0,47,14,6.5,21,19,24,60,40,17,17,13,0
CRS3035RES200mN2531400E3916400,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,284,156,17,74,1,71,9,8146763.2,9452,156,0,3,0,0,153,0,0,10,5,10,9,40,91,51,35,26,7,0
CRS3035RES200mN2531400E3916600,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,353.5,199,48,115,6,58,13,9207683,11329,193,6,35,1,9,154,0,11,17,7,12.5,23.5,49.5,129,54,26,24,11,0
CRS3035RES200mN2531400E3916800,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,171.5,109,16,68,1,39,4,4870813.7,5918,109,0,0,0,0,109,0,0,7,1,6,4,28.5,64,28,13,15,5,0
CRS3035RES200mN2531400E3917000,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,69389,511.5,262,63,134,15,17,34,10016034.2,14856,262,0,2,205,0,55,0,219,28,16.5,31,42,52,148,73,49,51,20,1
CRS3035RES200mN2531400E3917200,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,"69389,69381",105,50,13,25,5,20,1,3262729.9,3748,49,1,45,0,0,5,0,15,9,2,8,6,8,35,24,10,0,3,0
CRS3035RES200mN2531400E3917400,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,1,0,"69381,69389",31,10.9,1.7,3.4,1.7,4.2,0,1163291.2,1013.8,10.1,0.8,1.7,0,0.8,8.4,0,4.2,1.7,0,4.2,3.3,2.5,2.5,10.1,2.5,4.2,0,0
CRS3035RES200mN2531400E3917600,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,69381,620.5,281,32,103,18,126,37,19479181.4,23215,270,11,71,1,62,147,0,76,25,9.5,47,55,53,125,138,70,69,29,0
CRS3035RES200mN2531400E3917800,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,69381,131.5,55,3,18,4,38,7,4369015.4,5308,55,0,9,25,21,0,0,0,4.5,3,6.5,11.5,19,11,29,17,21,9,0
CRS3035RES200mN2531400E3918000,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531400E3918000,0,0,69381,98,47,3,23,3,18,1,3623513.3,3415,47,0,22,0,0,25,0,0,3,3,4,8,7,20,25,16,11,1,0
CRS3035RES200mN2531400E3918200,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531400E3918200,0,0,69381,502.5,271,43,135,7,132,27,14947932,18528,267,4,267,1,0,3,0,19,22.5,6,13,44.5,45.5,149,88,56,72,6,0
CRS3035RES200mN2531400E3918400,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531400E3918400,0,0,69381,846,479,58,256,14,194,44,24681496.7,30581,479,0,456,0,0,23,0,22,31,17,31,56.5,68.5,296,188,63,70,25,0
CRS3035RES200mN2531400E3918600,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531400E3918600,0,0,69381,463.5,251,39,124,5,78,32,11941276.9,17280,251,0,242,0,0,9,0,68,22.5,6,20,33,39,130,103,46,50,14,0
CRS3035RES200mN2531400E3918800,CRS3035RES1000mN2531000E3918000,CRS3035RES200mN2531400E3918800,0,0,69381,1446,826,193,486,25,257,91,35911401.8,48924,825,1,773,0,19,33,1,229,70,30.5,87.5,100.5,95.5,432,343,132,120,35,0
CRS3035RES200mN2531400E3919000,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531400E3919000,0,0,69381,1537.5,845,161,460,25,276,67,40523728.2,52577,844,1,762,24,20,39,0,128,76.5,24,65.5,87.5,134,558,334,136,101,21,0
CRS3035RES200mN2531400E3919200,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531400E3919200,0,0,69381,524.5,288,44,153,12,94,27,15722245.9,22761,288,0,280,8,0,0,0,44,20.5,11.5,27.5,26.5,37.5,181,103,46,54,17,0
CRS3035RES200mN2531400E3919400,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531400E3919400,0,0,"69386,69381",238,123,10,53,4,49,11,9098569.6,12891,123,0,117,0,6,0,0,0,10,8.5,10.5,10,17,57,39,30,37,19,0
CRS3035RES200mN2531400E3919600,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531400E3919600,0,0,69386,1269.5,590,40,238,35,316,40,48971374.2,56673,590,0,447,64,7,72,0,33,51,25.5,59.5,102.5,111,265,242,131,198,84,0
CRS3035RES200mN2531400E3919800,CRS3035RES1000mN2531000E3919000,CRS3035RES200mN2531400E3919800,0,0,69386,907,420,25,173,29,220,34,36760109.9,38239,419,1,176,85,70,89,0,9,34,19.5,57,73.5,77,166,188,106,118,68,0
CRS3035RES200mN2531400E3920000,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531400E3920000,0,0,69386,1049,570,62,289,19,292,50,37650560,44522,570,0,62,53,408,47,0,99,33,15,46,70,75,209,202,117,173,109,0
CRS3035RES200mN2531400E3920200,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531400E3920200,0,0,69386,963,466,39,202,24,269,33,35402933.7,38729,462,4,136,179,72,79,0,0,36,21.5,48.5,63.5,96,196,178,111.5,119,93,0
CRS3035RES200mN2531400E3920400,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531400E3920400,0,0,69386,1167,519,36,185,32,273,47,44409182.9,46377,516,3,184,105,138,92,0,16,45,22.5,59.5,122.5,95.5,213,239,134,156,79,1
CRS3035RES200mN2531400E3920600,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531400E3920600,0,0,69386,866.5,371,29,120,30,196,28,34538967.6,41288,368,3,196,56,26,93,0,36,41,22.5,50.5,79.5,69.5,128,173.5,98,132,72,0
CRS3035RES200mN2531400E3920800,CRS3035RES1000mN2531000E3920000,CRS3035RES200mN2531400E3920800,0,0,"69386,69266",37,13,1,2,3,0,3,1115324.3,1725,13,0,13,0,0,0,0,0,0,1,2,6,7,3,11,7,0,0,0
CRS3035RES200mN2531400E3921000,CRS3035RES1000mN2531000E3921000,CRS3035RES200mN2531400E3921000,0,0,"69266,69386",680,331,38,144,18,103,35,19823325.9,23397,318,13,31,0,55,245,0,58,39,16,49.5,46,52.5,238,122,58,42,17,0
CRS3035RES200mN2531600E3915600,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,"69389,69244",137.5,75,5,35,3,53,8,3647376.7,5561,68,7,0,35,40,0,0,3,6,2,5,5.5,8,37,16,19,28,11,0
CRS3035RES200mN2531600E3915800,CRS3035RES1000mN2531000E3915000,CRS3035RES1000mN2531000E3915000,0,0,69389,200,118,6,66,2,91,5,5036926.9,7682,118,0,0,118,0,0,0,0,4,3,4,8,15,53,32,14,37,30,0
CRS3035RES200mN2531600E3916000,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,1,0,69389,23,10.1,0.9,3.7,0.9,7.4,0,743046.1,978.9,1.8,8.3,7.4,1.8,0,0.9,0,0,0.9,1.8,1.8,1.8,0,5.5,4.6,1.9,1.9,2.8,0
CRS3035RES200mN2531600E3916200,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,60,30,0,16,3,16,2,1804568,1888,26,4,0,0,0,30,0,0,6,0,4,8,2,17,15,3,4,1,0
CRS3035RES200mN2531600E3916400,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,335.5,195,14,105,1,77,13,9614199.9,11108,193,2,40,1,0,154,0,22,20,7,12,11.5,25,168,55,23,9,5,0
CRS3035RES200mN2531600E3916600,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,410,206,19,87,4,91,16,13021698.1,13477,202,4,26,0,0,180,0,0,25,12,25.5,22,24.5,171,85,21,19,5,0
CRS3035RES200mN2531600E3916800,CRS3035RES1000mN2531000E3916000,CRS3035RES1000mN2531000E3916000,0,0,69389,828.5,368,39,140,26,150,43,22217822.3,25418,368,0,11,0,0,357,0,76,61,35.5,65,63.5,47.5,272,164,58,51,11,0
CRS3035RES200mN2531600E3917000,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,69389,93,45,1,19,1,32,3,3414418.3,4341,43,2,10,23,12,0,0,0,10,0,2,3,8,24,23,12,3,8,0
CRS3035RES200mN2531600E3917200,CRS3035RES1000mN2531000E3917000,CRS3035RES1000mN2531000E3917000,0,0,"69389,69384,69381",252,130,15,63,6,66,11,7515034.2,10065,126,4,52,0,18,60,0,14,16,5,15,15,17,73,36,32,29,14,0
