idcar_200m,idcar_1km,idcar_nat,i_est_200,i_est_1km,lcog_geo,ind,men,men_pauv,men_1ind,men_5ind,men_prop,men_fmp,ind_snv,men_surf,men_coll,men_mais,log_av45,log_45_70,log_70_90,log_ap90,log_inc,log_soc,ind_0_3,ind_4_5,ind_6_10,ind_11_17,ind_18_24,ind_25_39,ind_40_54,ind_55_64,ind_65_79,ind_80p,ind_inc
CRS3035RES200mN2532000E3916400,CRS3035RES1000mN2532000E3916000,CRS3035RES1000mN2532000E3916000,0,0,69389,650.5,338,62,175,18,80,39,13900927.6,19725,338,0,93,0,0,245,0,101,33.5,16,30,50.5,76.5,217,101,59,51,16,0
CRS3035RES200mN2532000E3916600,CRS3035RES1000mN2532000E3916000,CRS3035RES1000mN2532000E3916000,0,0,69389,565.5,318,64,179,12,54,25,12741137.3,19003,316,2,196,0,0,122,0,110,21.5,12.5,25.5,36,54,191,107,48,56,13,1
CRS3035RES200mN2532000E3916800,CRS3035RES1000mN2532000E3916000,CRS3035RES1000mN2532000E3916000,0,0,69389,762,469,71,289,9,124,35,18856313.2,27960,467,2,340,16,11,100,2,12,34,17.5,31.5,28,81,341,122,55,40,12,0
CRS3035RES200mN2532000E3917000,CRS3035RES1000mN2532000E3917000,CRS3035RES1000mN2532000E3917000,0,0,"69389,69384",156.5,85,6,39,1,25,7,4494927.9,6190,85,0,85,0,0,0,0,0,7.5,2.5,6,9.5,10,71,29,11,8,2,0
CRS3035RES200mN2532000E3917200,CRS3035RES1000mN2532000E3917000,CRS3035RES1000mN2532000E3917000,0,0,69384,243.5,111,18,55,10,55,19,5579892.2,8533,111,0,13,64,0,34,0,33,15,5,17.5,29,19,48,46,26,23,14,1
CRS3035RES200mN2532000E3917600,CRS3035RES1000mN2532000E3917000,CRS3035RES1000mN2532000E3917000,1,0,69384,4,2.1,0.1,0.8,0,0.7,0.2,121535.6,172.2,2,0.1,1.1,1,0,0,0,0,0.1,0.1,0.2,0.2,0.3,1.8,1,0.1,0.2,0,0
CRS3035RES200mN2532000E3917800,CRS3035RES1000mN2532000E3917000,CRS3035RES1000mN2532000E3917000,0,0,69384,544.5,261,20,106,18,151,28,18148124.7,26382,259,2,4,159,98,0,0,51,17,12.5,27,53.5,44.5,58,91,63,94,84,0
CRS3035RES200mN2532000E3918000,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532000E3918000,0,0,69384,1058,547,39,247,15,314,62,31892472.2,41969,538,9,180,235,10,122,0,6,56.5,13,55.5,71.5,61.5,231,205,129,144,91,0
CRS3035RES200mN2532000E3918200,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532000E3918200,0,0,69384,973,467,56,195,20,222,59,28063208,34423,458,9,137,141,43,146,0,51,45.5,17.5,51.5,86,83.5,195,215,126,108,45,0
CRS3035RES200mN2532000E3918400,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532000E3918400,0,0,69384,1214.5,621,63,289,14,334,59,35847430.7,41385,616,5,430,47,29,115,0,7,59.5,20.5,55.5,90.5,85.5,281,282,142,143,54,1
CRS3035RES200mN2532000E3918600,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532000E3918600,0,0,69384,987,478,77,208,25,152,84,23551973,29775,476,2,225,175,17,61,0,9,48,26,61,87,76.5,202.5,188,124,121,47,6
CRS3035RES200mN2532000E3918800,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532000E3918800,0,0,69384,833,476,63,257,11,185,28,23757850.6,29517,471,5,402,0,40,34,0,26,38,18.5,33.5,38.5,54.5,278,158,68,94,52,0
CRS3035RES200mN2532000E3919000,CRS3035RES1000mN2532000E3919000,CRS3035RES200mN2532000E3919000,0,0,"69384,69381",1541.5,799,123,402,31,322,74,42057323.5,47987,796,3,734,15,1,49,0,39,74.5,39,81,116,120.5,483,356.5,125,105,41,0
CRS3035RES200mN2532000E3919200,CRS3035RES1000mN2532000E3919000,CRS3035RES200mN2532000E3919200,0,0,69384,871,409,35,161,14,244,37,25820809.2,29163,400,9,276,115,0,18,0,0,50,20.5,53,65,58.5,202,217,79,74,52,0
CRS3035RES200mN2532000E3919400,CRS3035RES1000mN2532000E3919000,CRS3035RES200mN2532000E3919400,0,0,"69384,69386",301,150,14,65,6,91,14,9470409,12575,147,3,85,8,11,44,2,1,15,4.5,12,18,32.5,84,49,38,44,4,0
CRS3035RES200mN2532000E3919800,CRS3035RES1000mN2532000E3919000,CRS3035RES200mN2532000E3919800,0,0,69386,478.5,209,10,63,11,145,18,20217287.6,26283,203,6,36,163,9,1,0,0,23.5,12.5,20.5,35.5,33.5,70,77,68,75,63,0
CRS3035RES200mN2532000E3920000,CRS3035RES1000mN2532000E3920000,CRS3035RES1000mN2532000E3920000,1,0,69386,52,23.1,1.8,6.2,0.9,14.2,0.9,2026870.9,2876.4,21.3,1.8,4.4,18.7,0,0,0,0,0.9,0,3.1,2.7,6.2,1.8,10.6,8,10.7,8,0
CRS3035RES200mN2532200E3915800,CRS3035RES1000mN2532000E3915000,CRS3035RES1000mN2532000E3915000,0,0,"69081,69389",102.5,41,13,14,5,5,9,1811836.6,2833,40,1,5,1,0,35,0,35,13.5,6,8,8.5,9.5,22,22,7,3,1,2
CRS3035RES200mN2532200E3916000,CRS3035RES1000mN2532000E3916000,CRS3035RES1000mN2532000E3916000,0,0,"69389,69081",109.5,51,13,19,3,8,13,1956704.9,3037,48,3,14,14,0,23,0,23,3,1,8,14.5,16,27,19,11,8,2,0
CRS3035RES200mN2532200E3916200,CRS3035RES1000mN2532000E3916000,CRS3035RES1000mN2532000E3916000,0,0,69389,92,39,12,15,6,5,9,1559502.7,2685,37,2,11,13,0,15,0,15,6,4,9,13,5,16,26,6,4,3,0
CRS3035RES200mN2532200E3916400,CRS3035RES1000mN2532000E3916000,CRS3035RES1000mN2532000E3916000,0,0,69389,657.5,296,87,142,24,66,41,12780645.8,16567,292,4,83,31,0,182,0,94,62,32,53.5,54.5,73.5,213,96,40,23,10,0
CRS3035RES200mN2532200E3916600,CRS3035RES1000mN2532000E3916000,CRS3035RES1000mN2532000E3916000,0,0,69389,531.5,259,42,118,13,77,27,12708221.9,16327,256,3,117,25,0,116,1,33,34,18.5,40.5,38.5,46,175,107,34,26,11,1
CRS3035RES200mN2532200E3916800,CRS3035RES1000mN2532000E3916000,CRS3035RES1000mN2532000E3916000,0,0,69389,528,276,38,157,22,62,24,12142769.6,15500,272,4,95,0,0,181,0,105,23.5,13,39.5,42,52,194,98,25,25,15,1
CRS3035RES200mN2532200E3917200,CRS3035RES1000mN2532000E3917000,CRS3035RES1000mN2532000E3917000,0,0,69384,480.5,241,20,111,9,134,20,13127830.6,18417,239,2,35,104,22,80,0,39,25,9,26.5,36,32,100,113,54,57,27,1
CRS3035RES200mN2532200E3917400,CRS3035RES1000mN2532000E3917000,CRS3035RES1000mN2532000E3917000,0,0,69384,294,159,31,90,7,48,9,7647994.2,12941,158,1,0,16,62,0,81,15,8,11,18,20,12,32,57,39,67,30,0
CRS3035RES200mN2532200E3917600,CRS3035RES1000mN2532000E3917000,CRS3035RES1000mN2532000E3917000,0,0,69384,243.5,127,11,53,4,36,20,7396660.5,9682,125,2,4,54,13,56,0,49,9,1,13.5,21,19,38,52,31,43,16,0
CRS3035RES200mN2532200E3917800,CRS3035RES1000mN2532000E3917000,CRS3035RES1000mN2532000E3917000,0,0,69384,420,228,45,111,9,103,33,11973429.8,20761,227,1,29,86,113,0,0,76,12,11.5,23,34.5,19,38,72,33,107,70,0
CRS3035RES200mN2532200E3918000,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532200E3918000,0,0,69384,402,196,10,80,6,130,23,13308307,17109,191,5,56,52,50,38,0,0,11.5,14,20,33,24.5,56,79,51,75,38,0
CRS3035RES200mN2532200E3918200,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532200E3918200,0,0,69384,617,281,20,110,18,163,34,18212473.8,21571,269,12,69,83,55,74,0,8,26,15,45.5,58.5,44,92,157,70,71,38,0
CRS3035RES200mN2532200E3918400,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532200E3918400,0,0,69384,730.5,343,20,136,19,194,32,24179438.1,27447,334,9,132,0,77,134,0,1,39.5,17,42.5,64.5,45,138,162,80,97,45,0
CRS3035RES200mN2532200E3918600,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532200E3918600,0,0,69384,981,454,47,176,22,196,45,28255597.2,33410,453,1,142,0,28,284,0,55,65,24.5,51,75.5,65,224,227,102,98,49,0
CRS3035RES200mN2532200E3918800,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532200E3918800,0,0,69384,913.5,495,49,256,11,189,49,26585937.4,30712,481,14,395,0,4,96,0,25,39.5,14.5,36.5,69,62,254,205,98,101,34,0
CRS3035RES200mN2532200E3919000,CRS3035RES1000mN2532000E3919000,CRS3035RES200mN2532200E3919000,0,0,69384,1364,706,77,344,27,318,84,37888424.5,43599,699,7,589,0,9,107,1,38,63,30,79,115.5,96.5,387,328,119,109,35,2
CRS3035RES200mN2532200E3919200,CRS3035RES1000mN2532000E3919000,CRS3035RES200mN2532200E3919200,0,0,69384,994.5,491,51,226,13,279,58,28462063.4,33694,483,8,187,164,48,92,0,48,45,31,58,84,60.5,184,269,121,88,54,0
CRS3035RES200mN2532200E3919400,CRS3035RES1000mN2532000E3919000,CRS3035RES200mN2532200E3919400,0,0,69384,240.5,124,16,62,3,61,7,7365009.7,10233,120,4,115,8,0,1,0,0,10,5,12,14.5,18,75,46,18,28,14,0
CRS3035RES200mN2532200E3920400,CRS3035RES1000mN2532000E3920000,CRS3035RES1000mN2532000E3920000,1,0,69386,6.5,2.9,0.2,0.8,0.1,1.8,0.1,253358.9,359.6,2.7,0.2,0.6,2.3,0,0,0,0,0.1,0,0.4,0.4,0.8,0.2,1.3,1,1.3,1,0
CRS3035RES200mN2532200E3921000,CRS3035RES1000mN2532000E3921000,CRS3035RES1000mN2532000E3921000,0,0,"69266,69386",449,202,77,97,27,0,38,6734720.9,10689,202,0,71,0,131,0,0,95,40,15,40.5,49,46.5,88,83,44,32,10,1
CRS3035RES200mN2532400E3915800,CRS3035RES1000mN2532000E3915000,CRS3035RES1000mN2532000E3915000,0,0,"69081,69389",170.5,57,8,6,7,39,11,5532238.1,5525,45,12,5,0,35,17,0,15,5,2,17,20.5,19,19,39,26,22,0,1
CRS3035RES200mN2532400E3916000,CRS3035RES1000mN2532000E3916000,CRS3035RES1000mN2532000E3916000,0,0,"69389,69081",148.5,71,21,35,8,0,13,2619209.3,3989,64,7,0,54,0,17,0,54,14,5,15,10.5,8,32,25,20,9,10,0
CRS3035RES200mN2532400E3916200,CRS3035RES1000mN2532000E3916000,CRS3035RES1000mN2532000E3916000,1,0,69389,12,3.3,0.6,0.8,1.1,2,0.3,377379.3,478.9,1.1,2.2,3,0,0,0.3,0,0.3,0,0,0.3,1.4,3.3,2.5,1.9,2,0.6,0,0
CRS3035RES200mN2532400E3916400,CRS3035RES1000mN2532000E3916000,CRS3035RES1000mN2532000E3916000,0,0,69389,277.5,134,21,62,6,55,9,6552661.4,7877,130,4,16,20,0,98,0,23,25,8,21.5,15,19,98,51,13,18,9,0
CRS3035RES200mN2532400E3916600,CRS3035RES1000mN2532000E3916000,CRS3035RES1000mN2532000E3916000,0,0,69389,655.5,414,63,257,6,91,26,15782164.3,21733,411,3,218,72,0,124,0,3,28.5,9,21.5,20,70.5,298,92,41,50,25,0
CRS3035RES200mN2532400E3916800,CRS3035RES1000mN2532000E3916000,CRS3035RES1000mN2532000E3916000,0,0,69389,1402.5,649,100,274,45,211,68,35097829.5,44956,647,2,189,25,77,358,0,132,74.5,43,100,108,109,436,281,118,93,38,2
CRS3035RES200mN2532400E3917000,CRS3035RES1000mN2532000E3917000,CRS3035RES1000mN2532000E3917000,0,0,"69389,69384",258,135,9,62,2,83,7,7564656.6,10753,135,0,35,17,24,58,1,1,14,4,5,15,21,70,52,28,35,14,0
CRS3035RES200mN2532400E3917200,CRS3035RES1000mN2532000E3917000,CRS3035RES1000mN2532000E3917000,0,0,"69384,69389",263,143,11,60,0,85,18,7971996.2,11170,138,5,0,39,42,62,0,0,9,6,8.5,9.5,21,62,53,28,47,19,0
CRS3035RES200mN2532400E3917400,CRS3035RES1000mN2532000E3917000,CRS3035RES1000mN2532000E3917000,0,0,69384,294,139,10,53,4,89,20,8134691.3,10345,109,30,26,113,0,0,0,0,20,8,16,25.5,15.5,50,57,29,45,28,0
CRS3035RES200mN2532400E3917600,CRS3035RES1000mN2532000E3917000,CRS3035RES1000mN2532000E3917000,0,0,69384,210,105,7,44,6,73,10,6828568.9,8515,83,22,17,55,1,32,0,0,6,3.5,9,19.5,13,30,42,32,38,17,0
CRS3035RES200mN2532400E3917800,CRS3035RES1000mN2532000E3917000,CRS3035RES1000mN2532000E3917000,0,0,69384,709.5,347,86,155,23,2,73,12307880.3,24137,345,2,60,104,183,0,0,343,24.5,12,47.5,70.5,51,87,135,102,130,50,0
CRS3035RES200mN2532400E3918000,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532400E3918000,0,0,69384,260.5,123,7,50,7,91,9,8475153.1,10428,121,2,2,79,28,14,0,0,14,9.5,11,21,11,36,46,23,56,33,0
CRS3035RES200mN2532400E3918200,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532400E3918200,0,0,69384,481,231,14,95,10,147,21,16276352.6,18336,230,1,5,108,23,95,0,0,20,9,29,29.5,45.5,82,98,63,57,48,0
CRS3035RES200mN2532400E3918400,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532400E3918400,0,0,69384,843,416,26,188,19,224,39,26740665.4,32860,410,6,21,76,100,219,0,28,45,21,54,51.5,47.5,153,168,89,129,85,0
CRS3035RES200mN2532400E3918600,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532400E3918600,0,0,69384,639.5,316,32,144,11,104,38,15608746.6,21232,309,7,88,106,36,86,0,130,30,15,29,55.5,35,134,140,75,78,48,0
CRS3035RES200mN2532400E3918800,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532400E3918800,0,0,69384,596.5,329,50,180,10,119,31,15341885.7,18404,320,9,265,1,8,55,0,29,26,11.5,25.5,32.5,61,175,140,65,45,15,0
CRS3035RES200mN2532400E3919000,CRS3035RES1000mN2532000E3919000,CRS3035RES200mN2532400E3919000,0,0,69384,1008.5,518,60,244,11,236,60,28060619.9,33414,512,6,318,0,0,198,2,39,59,25.5,52,67.5,62.5,275,213,115,102,37,0
CRS3035RES200mN2532400E3919200,CRS3035RES1000mN2532000E3919000,CRS3035RES200mN2532400E3919200,0,0,69384,727,343,29,135,18,205,43,22795929.1,24433,339,4,203,27,39,74,0,0,36.5,21,48,53,51.5,162,150,97,83,24,1
CRS3035RES200mN2532400E3919400,CRS3035RES1000mN2532000E3919000,CRS3035RES200mN2532400E3919400,0,0,"69384,69034",466,260,61,147,7,115,14,13694253.5,17810,256,4,83,114,0,63,0,5,22,10.5,22.5,25.5,42.5,142,88,33,56,22,2
CRS3035RES200mN2532400E3919600,CRS3035RES1000mN2532000E3919000,CRS3035RES200mN2532400E3919600,0,0,"69034,69384,69386",182.5,95,12,45,2,52,10,5153092.9,7035,94,1,40,25,30,0,0,0,8,3,6,17,15.5,47,35,21,17,13,0
CRS3035RES200mN2532600E3915600,CRS3035RES1000mN2532000E3915000,CRS3035RES1000mN2532000E3915000,0,0,"69081,69389",74,29,3,11,3,25,2,2884464,3597,4,25,8,14,5,2,0,0,2,1,9,7.5,6.5,7,22,9,6,4,0
CRS3035RES200mN2532600E3915800,CRS3035RES1000mN2532000E3915000,CRS3035RES1000mN2532000E3915000,0,0,"69389,69081",743.5,262,119,94,57,2,38,10522082,15126,261,1,0,261,1,0,0,260,47,28,77.5,100,54,120,143,76,61,28,9
CRS3035RES200mN2532600E3916000,CRS3035RES1000mN2532000E3916000,CRS3035RES1000mN2532000E3916000,1,0,69389,10,2.8,0.5,0.7,0.9,1.6,0.2,314482.8,399.1,0.9,1.9,2.6,0,0,0.2,0,0.2,0,0,0.2,1.2,2.8,2.1,1.6,1.6,0.5,0,0
CRS3035RES200mN2532600E3916200,CRS3035RES1000mN2532000E3916000,CRS3035RES1000mN2532000E3916000,0,0,69389,109,60,10,39,4,12,2,2342347.3,3354,58,2,53,0,0,7,0,6,2,1,6,6,16,26,20,12,20,0,0
CRS3035RES200mN2532600E3916400,CRS3035RES1000mN2532000E3916000,CRS3035RES1000mN2532000E3916000,0,0,69389,140,86,13,59,3,19,6,2823978.5,4614,83,3,65,0,9,12,0,19,4,3.5,8,10.5,11,49,29,12,8,4,1
CRS3035RES200mN2532600E3916600,CRS3035RES1000mN2532000E3916000,CRS3035RES1000mN2532000E3916000,0,0,69389,107,61,20,36,3,11,6,2074178.7,3049,60,1,51,10,0,0,0,30,3,2,2,5,17,33,17,9,14,5,0
CRS3035RES200mN2532600E3916800,CRS3035RES1000mN2532000E3916000,CRS3035RES1000mN2532000E3916000,0,0,69389,1294.5,703,116,369,24,181,55,31032536.9,40799,703,0,144,8,16,534,1,155,73,25,65.5,59,163,510,208,78,86,27,0
CRS3035RES200mN2532600E3917000,CRS3035RES1000mN2532000E3917000,CRS3035RES1000mN2532000E3917000,1,0,69389,19.5,10.2,0.5,3.7,0,3.2,1.1,592486.1,839.3,9.6,0.6,5.4,4.8,0,0,0,0,0.5,0.5,1.1,0.8,1.6,8.6,4.8,0.5,1.1,0,0
CRS3035RES200mN2532600E3917200,CRS3035RES1000mN2532000E3917000,CRS3035RES1000mN2532000E3917000,0,0,"69384,69389",252,143,38,82,3,32,10,6750647.6,7597,143,0,17,0,63,63,0,63,16,5,10,13.5,13,91.5,51,28,21,3,0
CRS3035RES200mN2532600E3917400,CRS3035RES1000mN2532000E3917000,CRS3035RES1000mN2532000E3917000,0,0,69384,26,14,2,6,0,11,1,892485.2,1926,10,4,14,0,0,0,0,0,1,0,0,0,3,9,4,4,5,0,0
CRS3035RES200mN2532600E3917600,CRS3035RES1000mN2532000E3917000,CRS3035RES1000mN2532000E3917000,0,0,69384,256.5,124,9,51,5,80,16,7520346.6,10222,119,5,5,48,71,0,0,0,11,3,9.5,26,18,29,55,26,54,25,0
CRS3035RES200mN2532600E3917800,CRS3035RES1000mN2532000E3917000,CRS3035RES1000mN2532000E3917000,0,0,69384,262,88,22,26,20,0,12,4637560.2,7530,88,0,0,88,0,0,0,88,11,4,28,38,29,19,52,32,34,15,0
CRS3035RES200mN2532600E3918000,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532600E3918000,0,0,69384,173.5,81,4,32,7,49,3,5903342.1,6551,76,5,1,36,0,44,0,0,1.5,4,9,19,13,27,39,22,29,10,0
CRS3035RES200mN2532600E3918200,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532600E3918200,0,0,69384,309,149,12,59,7,87,16,9350613.2,10952,148,1,1,68,17,63,0,13,12,10.5,16.5,33,12,60,72,35,30,28,0
CRS3035RES200mN2532600E3918400,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532600E3918400,0,0,69384,900.5,420,73,177,37,24,79,18178677.8,27241,420,0,17,327,0,76,0,0,35.5,35.5,83,83,53.5,151,204,83,134,38,0
CRS3035RES200mN2532600E3918600,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532600E3918600,0,0,69384,289.5,159,20,93,6,44,21,7216346.1,10359,154,5,5,65,89,0,0,88,10,5,7,29.5,19,39,44,37,34,65,0
CRS3035RES200mN2532600E3918800,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532600E3918800,0,0,"69384,69034",190,113,18,70,1,28,12,4951728.3,6609,111,2,101,0,0,12,0,12,6,4,8,14.5,13.5,60,40,15,20,9,0
CRS3035RES200mN2532600E3919000,CRS3035RES1000mN2532000E3919000,CRS3035RES200mN2532600E3919000,0,0,"69384,69034",622,331,42,172,7,143,19,18714541.2,21916,322,9,52,18,48,212,1,3,26,19,32,33,50,154,133,62,79,34,0
CRS3035RES200mN2532600E3919200,CRS3035RES1000mN2532000E3919000,CRS3035RES200mN2532600E3919200,0,0,"69384,69034",745.5,337,63,141,22,127,50,18998947.3,23734,315,22,134,0,18,184,1,123,32,21,55,79,64.5,166,188,86,44,10,0
CRS3035RES200mN2532600E3919400,CRS3035RES1000mN2532000E3919000,CRS3035RES200mN2532600E3919400,0,0,"69034,69384",643.5,316,45,148,16,199,31,17942986,20779,293,23,237,44,5,30,0,6,39.5,11,34,48.5,60.5,195,149,56,34,15,1
CRS3035RES200mN2532600E3919800,CRS3035RES1000mN2532000E3919000,CRS3035RES200mN2532600E3919800,0,0,"69034,69386",39,17,0,8,2,14,1,1452306.9,1864,17,0,17,0,0,0,0,0,2,0,3,6,3,12,10,2,1,0,0
CRS3035RES200mN2532600E3920200,CRS3035RES1000mN2532000E3920000,CRS3035RES1000mN2532000E3920000,0,0,69386,263,118,3,31,7,97,7,10621888.5,14359,118,0,0,0,0,118,0,0,5.5,1,11,21.5,19,24,52,47,67,15,0
CRS3035RES200mN2532800E3915600,CRS3035RES1000mN2532000E3915000,CRS3035RES1000mN2532000E3915000,0,0,"69081,69389",143,70,12,35,5,13,8,3727371.5,5872,56,14,5,16,49,0,0,56,4,3,6,14,15,15,31,23,22,10,0
CRS3035RES200mN2532800E3915800,CRS3035RES1000mN2532000E3915000,CRS3035RES1000mN2532000E3915000,0,0,69389,768.5,356,118,158,32,59,55,12061513.2,19239,356,0,0,356,0,0,0,261,71.5,28,46,50,41,174,117,76,115,50,0
CRS3035RES200mN2532800E3916000,CRS3035RES1000mN2532000E3916000,CRS3035RES1000mN2532000E3916000,0,0,69389,632,271,57,103,25,85,50,11611170.4,19641,270,1,1,270,0,0,0,116,42,24,44,63.5,41.5,119,112,82,71,33,0
CRS3035RES200mN2532800E3916200,CRS3035RES1000mN2532000E3916000,CRS3035RES1000mN2532000E3916000,1,0,69389,21,5.9,1,1.5,2,3.4,0.5,660413.8,838,2,3.9,5.4,0,0,0.5,0,0.5,0,0,0.5,2.4,5.9,4.4,3.4,3.4,1,0,0
CRS3035RES200mN2532800E3917200,CRS3035RES1000mN2532000E3917000,CRS3035RES1000mN2532000E3917000,1,0,"69389,69384",13,6.8,0.4,2.5,0,2.1,0.7,394990.7,559.5,6.4,0.4,3.6,3.2,0,0,0,0,0.3,0.4,0.7,0.5,1.1,5.7,3.2,0.4,0.7,0,0
CRS3035RES200mN2532800E3917400,CRS3035RES1000mN2532000E3917000,CRS3035RES1000mN2532000E3917000,0,0,"69384,69389",261,120,12,50,8,73,13,7790903.1,10870,118,2,18,0,102,0,0,15,10,2,10.5,27.5,29,34,64,27,41,16,0
CRS3035RES200mN2532800E3917600,CRS3035RES1000mN2532000E3917000,CRS3035RES1000mN2532000E3917000,0,0,69384,176,94,13,45,2,39,18,3767461.7,5442,93,1,1,93,0,0,0,31,11,6,9.5,12.5,6,52,36,15,16,12,0
CRS3035RES200mN2532800E3918000,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532800E3918000,0,0,69384,410.5,141,20,37,22,46,27,8891433,11396,134,7,2,52,53,34,0,53,22,21.5,53,65,22,60,105,25,15,22,0
CRS3035RES200mN2532800E3918200,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532800E3918200,0,0,69384,981,432,29,160,26,219,48,29446479.5,34114,431,1,0,40,139,253,0,62,51.5,22.5,61.5,108.5,76.5,207.5,225,84,82,60,2
CRS3035RES200mN2532800E3918400,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532800E3918400,0,0,"69384,69034",234,93,3,20,9,76,5,9401512.5,10615,51,42,21,7,0,65,0,0,7,4,8,28,18,29,47,38,39,16,0
CRS3035RES200mN2532800E3918600,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532800E3918600,0,0,"69034,69384",132,59,1,22,2,22,6,3948894.1,4382,41,18,15,3,1,40,0,15,7,2,8,10.5,12.5,43,30,6,12,1,0
CRS3035RES200mN2532800E3918800,CRS3035RES1000mN2532000E3918000,CRS3035RES200mN2532800E3918800,0,0,"69034,69384",257,127,11,58,4,71,10,7987819.1,8476,126,1,36,3,8,80,0,0,12.5,4,15,15.5,25,54,66,20,32,13,0
CRS3035RES200mN2532800E3919200,CRS3035RES1000mN2532000E3919000,CRS3035RES200mN2532800E3919200,0,0,"69034,69384",198.5,90,8,29,3,69,8,6124064.6,6974,90,0,0,0,72,18,0,0,10,6,12,13,9.5,46,35,26,37,4,0
CRS3035RES200mN2532800E3920200,CRS3035RES1000mN2532000E3920000,CRS3035RES1000mN2532000E3920000,0,0,"69386,69034",258.5,110,8,31,4,42,8,9528076,9440,110,0,0,0,0,110,0,0,15,10,19,18.5,15,66,66,17,24,8,0
CRS3035RES200mN2533000E3915600,CRS3035RES1000mN2533000E3915000,CRS3035RES1000mN2533000E3915000,0,0,"69081,69389",213.5,75,11,26,18,5,13,3855930.2,4708,70,5,2,71,1,1,0,70,9.5,9,33,36,12,33,42,20,9,10,0
CRS3035RES200mN2533000E3915800,CRS3035RES1000mN2533000E3915000,CRS3035RES1000mN2533000E3915000,0,0,"69389,69081",145,56,8,19,9,27,9,2629673.5,3813,56,0,0,30,0,26,0,29,7,2,14,22,13,32,28,9,11,7,0
CRS3035RES200mN2533000E3916000,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,0,0,69389,353,178,18,78,8,141,19,8230410.8,13366,178,0,0,178,0,0,0,0,17,8.5,19.5,22,22,66,56,38,54,50,0
CRS3035RES200mN2533000E3916200,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,0,0,69389,440.5,179,35,78,22,27,22,8102528,12053,179,0,0,0,93,86,0,102,37,18.5,39.5,43,32.5,128,82,34,24,2,0
CRS3035RES200mN2533000E3916400,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,1,0,69389,29,9.2,0.4,1.3,0.9,4.8,1.3,917523.7,1053.6,4.8,4.4,2.6,5.7,0.4,0.5,0,0,0.9,1.3,2.8,4.4,0.9,3,8.7,4.4,2.2,0,0.4
CRS3035RES200mN2533000E3916600,CRS3035RES1000mN2533000E3916000,CRS3035RES1000mN2533000E3916000,0,0,69389,25,14,0,8,0,9,1,610682.4,842,12,2,0,12,2,0,0,0,1,2,1,0,2,8,6,2,1,2,0
CRS3035RES200mN2533000E3917000,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,0,0,69389,417,181,22,66,11,59,22,10236377.2,11713,181,0,0,0,52,129,0,57,35,17,33.5,35,27.5,141,81,20,17,9,1
CRS3035RES200mN2533000E3917200,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,0,0,69389,1043,453,78,175,36,109,67,22215102,32090,453,0,0,0,113,339,1,211,81,46,72,87,78,338,164,84,73,20,0
CRS3035RES200mN2533000E3917400,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,1,0,"69389,69384",18,7.3,1.1,2.7,0.7,4.1,1.1,489877.2,644.4,5,2.3,6.2,0.9,0,0.2,0,1.6,0.7,0.7,1.8,2.7,0.5,3.9,2.7,3.2,1.1,0.7,0
CRS3035RES200mN2533000E3917600,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,1,0,69384,20,8.1,1.3,3,0.8,4.6,1.3,544308,715.9,5.6,2.5,6.8,1,0,0.3,0,1.8,0.8,0.8,2,3,0.5,4.3,3,3.5,1.3,0.8,0
CRS3035RES200mN2533000E3917800,CRS3035RES1000mN2533000E3917000,CRS3035RES1000mN2533000E3917000,0,0,69384,224.5,89,3,22,6,54,16,8790654.7,9106,89,0,0,0,0,89,0,0,6.5,6.5,15,20.5,26,24,57,41,26,2,0
